Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-000147,2018-01,01/01/2018 17:50,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,GRACE AVE / POTOMAC ST,15, , , , ,893186,1005276
18-000193,2018-01,01/01/2018 18:00,Y, , ,1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,8838,RIVERVIEW BLVD,74, , ,8838,RIVERVIEW,894279.8,1050789
18-000240,2018-01,01/01/2018 18:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4702,ASHLAND AVE,55, ,IN FRONT OF MULTI-FAMILY RESIDENCE,4702,ASHLAND,892657.6,1033056
18-000149,2018-01,01/01/2018 18:40,Y, , ,1, , 91124,2,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",3920,HAMPTON AVE,14,WALGREENS,DRIVE THRU,4405,GRACE,879176.4,1005385
18-000146,2018-01,01/01/2018 18:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / SALISBURY ST,65, , , , ,906592.7,1029999
18-000159,2018-01,01/01/2018 19:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,16,S EUCLID AVE,38, ,REAR PARKING LOT,16,EUCLID,888152.3,1022085
18-000152,2018-01,01/01/2018 19:10,Y, , ,1, , 31112,5,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,5909,DR MARTIN LUTHER KING DR,50, , , , ,882214.3,1034422
18-000156,2018-01,01/01/2018 19:30,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,811,SPRUCE ST,35, ,WESTIN HOTEL,811,SPRUCE,907472.1,1015934
18-000166,2018-01,01/01/2018 19:33,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",999,N 2ND ST,35, ,@HOTEL LUMIERE PARKING LOT,999,2ND,910439.8,1019433
18-000148,2018-01,01/01/2018 19:45,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,2166,HAMPTON AVE,12, , ,2166,HAMPTON,881175.8,1013045
18-001168,2018-01,01/01/2018 19:58,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,1906,CLARA AVE,50, , ,1906,CLARA,884753.4,1033566
18-000164,2018-01,01/01/2018 20:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5966,HARNEY AVE,76, , ,4103,WALBRIDGE,890629.2,1045969
18-000310,2018-01,01/01/2018 20:00,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,3717,N GRAND BLVD,83,MOBILE, ,3717,GRAND,899717.3,1031338
18-000286,2018-01,01/01/2018 20:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4180,FARLIN AVE,68, , ,4180,FARLIN,897340.4,1033177
18-000158,2018-01,01/01/2018 20:28,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,CLARA AVE / DELMAR BLVD,47, , , , ,882446,1026923
18-000168,2018-01,01/01/2018 21:15,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1417,N 19TH ST,61, , ,1417,19TH,904836.1,1022943
18-000163,2018-01,01/01/2018 21:18,Y, , ,1, , 38111,1,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,5311,GILSON AVE,5, , ,5311,GILSON,885499.6,1000599
18-000165,2018-01,01/01/2018 21:52,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4533,LABADIE AVE,56, , ,4533,LABADIE,893386.4,1031860
18-000346,2018-01,01/01/2018 22:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,0,BATES ST / TENNESSEE AVE,1, , , , ,890794.5,995766.6
18-000297,2018-01,01/01/2018 22:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,0,BATES ST / S GRAND BLVD,1, , ,1021,BATES,890485.1,995971.1
18-000175,2018-01,01/01/2018 22:30,Y, , ,1, , 72140,6,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,5772,W FLORISSANT AVE,72, ,APARTMENT COMPLEX,5772,FLORISSANT,892241.9,1045308
18-000197,2018-01,01/01/2018 22:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,721,N 6TH ST,35, ,ST LOUIS PARKING (SURFACE LOT),610,7TH,909034.6,1018810
18-000271,2018-01,01/01/2018 23:11,Y, , ,1, ,151140,3,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,3010,HENRIETTA ST,31, , ,3010,HENRIETTA,897430.8,1013440
18-000174,2018-01,01/01/2018 23:23,Y, , ,1, , 38111,5,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,4374,WEST BELLE PL,58, , ,4374,WEST BELLE,891902,1025862
18-000178,2018-01,01/01/2018 23:50,Y, , ,1, , 43012,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4431,S 38TH ST,16, , ,4431,38TH,891655.7,1000340
18-000176,2018-01,01/01/2018 23:54,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1329,KENTUCKY AVE,39, , , , ,890958.7,1016677
18-000400,2018-01,01/02/2017 21:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1610,N KINGSHIGHWAY BLVD,55, ,@WARWOOD APTS,1610,KINGSHIGHWAY,888692.6,1030783
18-000191,2018-01,01/02/2018 00:01,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1408,E LINTON AVE,66, , ,1408,LINTON,903302.4,1035485
18-000191,2018-01,01/02/2018 00:01, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1408,E LINTON AVE,66, , ,1408,LINTON,903302.4,1035485
18-000179,2018-01,01/02/2018 00:02,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5108,LABADIE AVE,52, , ,5108,LABADIE,889476.2,1034043
18-000190,2018-01,01/02/2018 01:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3143,BRANTNER PL,59, , ,3143,BRANTNER,899038.2,1024045
18-000404,2018-01,01/02/2018 01:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3515,CLAY AVE,56, ,APT A,3515,CLAY,897846.9,1030692
18-000181,2018-01,01/02/2018 01:20,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4948,CHRISTY BLVD,5,7-11,PARKING LOT,4948,CHRISTY,884160.5,1001653
18-000183,2018-01,01/02/2018 02:21,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,0,S GRAND BLVD / RUSSELL BLVD,26, , , , ,894541,1012354
18-000184,2018-01,01/02/2018 03:31,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,0,DR MARTIN LUTHER KING DR / HAM,78, , , , ,882296.1,1034238
18-000320,2018-01,01/02/2018 08:00,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3119,CHIPPEWA ST,19, , ,3119,CHIPPEWA,895519.2,1002944
18-000273,2018-01,01/02/2018 08:13,Y, , ,1, , 68701,5,LARCENY-FROM COIN MACH UNDER $500,707,N KINGSHIGHWAY BLVD,51, ,@MOBIL - 707 N KINGSHIGHWAY,707,KINGSHIGHWAY,887661.3,1026321
18-000348,2018-01,01/02/2018 08:20,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1108,TAMM AVE,42, , ,1108,TAMM,879519.5,1018188
18-000284,2018-01,01/02/2018 08:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,I 70 EASTBOUND / N KINGSHIGHWA,84, , , , ,892747.9,1038788
18-000196,2018-01,01/02/2018 08:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4610,CHIPPEWA ST,5, ,PARKING LOT,4610,CHIPPEWA,885747.1,1003901
18-000284,2018-01,01/02/2018 08:30, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,I 70 EASTBOUND / N KINGSHIGHWA,84, , , , ,892747.9,1038788
18-000910,2018-01,01/02/2018 09:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 7TH ST / PINE ST,35, , , , ,908335.3,1017522
18-000287,2018-01,01/02/2018 09:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,915,N 9TH ST,35,ST. LOUIS PARKING CO,3RD FLOOR,801,11TH,908132.8,1019896
18-000215,2018-01,01/02/2018 10:00,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4549,ASHLAND AVE,56, ,REAR,4549,ASHLAND,893782.8,1032867
18-000217,2018-01,01/02/2018 10:23,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DELMAR BLVD / N KINGSHIGHWAY B,38, , , , ,887772.9,1026200
18-000233,2018-01,01/02/2018 10:38,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,9000,EDNA ST,74, , ,9000,EDNA,895612.6,1051787
18-000223,2018-01,01/02/2018 11:01,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4417,GREER AVE,56, ,FRONT,4417,GREER,894544.6,1031633
18-000232,2018-01,01/02/2018 11:15,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5900,GREER AVE,50, , ,5900,GREER,883744.4,1037795
18-003723,2018-01,01/02/2018 11:20,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6200,VERMONT AVE,1, , ,6200,VERMONT,891345.1,993008.8
18-000261,2018-01,01/02/2018 11:50,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25,SCHNUCKS SUPERMARKET, ,3430,GRAND,893788.8,1005469
18-000737,2018-01,01/02/2018 11:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
18-001738,2018-01,01/02/2018 12:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2611,N SPRING AVE,59, , ,2611,SPRING,898984.1,1027309
18-001222,2018-01,01/02/2018 12:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2300,S COMPTON AVE,25, , ,2300,COMPTON,896318.2,1010800
18-000246,2018-01,01/02/2018 12:01,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4343,W FLORISSANT AVE,85, , ,4343,FLORISSANT,898802.6,1036778
18-000258,2018-01,01/02/2018 12:45,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,6155,S GRAND BLVD,1,DOLLAR GENERAL, ,6155,GRAND,889468,994413.8
18-000265,2018-01,01/02/2018 12:50,Y, , ,1, , 41016,1,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,3646,MONTANA ST,16, , ,3646,MONTANA,892682.8,1001317
18-000352,2018-01,01/02/2018 12:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,711,N EUCLID AVE,53,@ROOSEVELT TOWNE APARTMENTS, ,711,EUCLID,888503.4,1026317
18-000432,2018-01,01/02/2018 13:15,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4399,FOREST PARK AVE,38, ,LOBBY,4399,FOREST PARK,890245.9,1021299
18-000267,2018-01,01/02/2018 13:15,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,1315,AUBERT AVE,53,GEN X, ,1315,AUBERT,888469.5,1029399
18-000270,2018-01,01/02/2018 13:20,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,5600,W FLORISSANT AVE,72, ,STREET,4014,UNION,893198.9,1044118
18-002640,2018-01,01/02/2018 13:28,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3641,CLEVELAND AVE,27, , ,3641,CLEVELAND,893903.8,1011371
18-000280,2018-01,01/02/2018 13:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,CORA AVE / DR MARTIN LUTHER KI,54, , , , ,891111.3,1029046
18-000275,2018-01,01/02/2018 13:50,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5621,WATERMAN BLVD,47, , , , ,882339.4,1025569
18-000272,2018-01,01/02/2018 14:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1235,N GRAND BLVD,77,BRITISH PETROLEUM GAS STATION, , , ,897953.7,1024099
18-000665,2018-01,01/02/2018 14:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",6315,EMMA AVE,76, , ,6315,EMMA,888954.6,1046904
18-000274,2018-01,01/02/2018 14:02,Y, , ,1, , 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4202,CALIFORNIA AVE,17, ,2N,4202,CALIFORNIA,896586.4,999866.4
18-000276,2018-01,01/02/2018 14:05,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / WASHINGTON AV,35, , , , ,909948.2,1018283
18-000279,2018-01,01/02/2018 14:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,FAIR AVE / W NATURAL BRIDGE AV,56, , , , ,897613.6,1031635
18-000282,2018-01,01/02/2018 14:27,Y, , ,1, , 51121,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,5435,DR MARTIN LUTHER KING DR,50, , ,5435,DR MARTIN LUTHER KING,885431.6,1032229
18-000453,2018-01,01/02/2018 14:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5501,LOUISIANA AVE,1, , ,5501,LOUISIANA,891237.9,996028.7
18-000324,2018-01,01/02/2018 15:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,406,CLARA AVE,47, , ,406,CLARA,882339.4,1025569
18-000323,2018-01,01/02/2018 15:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5006,ALCOTT AVE,72, , ,5006,ALCOTT,891422.3,1041200
18-000292,2018-01,01/02/2018 15:20,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,36,MARYLAND PLZ,38, , , , ,888022.6,1023766
18-000304,2018-01,01/02/2018 15:21,Y, , ,1, , 62701,2,LARCENY-PURSESNATCH UNDER $500,7000,MANCHESTER AVE,10,PHILLIP 66, , , ,874686.6,1013295
18-000291,2018-01,01/02/2018 15:37,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2500,S JEFFERSON AVE,23,DOLLAR GENERAL, ,2500,JEFFERSON,899523.6,1009803
18-000290,2018-01,01/02/2018 15:50,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",933,BADEN AVE,74, , , , ,896772,1047994
18-000485,2018-01,01/02/2018 16:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5455,RHODES AVE,6, , ,5455,RHODES,880888.4,999601.4
18-000355,2018-01,01/02/2018 16:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3308,WINNEBAGO ST,19, , ,3308,WINNEBAGO,894661.9,1003509
18-000301,2018-01,01/02/2018 16:10,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / OSCEOLA ST,17, , , , ,896426.6,998721.9
18-000307,2018-01,01/02/2018 16:15,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2143,ANGELICA ST,65, , ,2143,ANGELICA,903625.5,1030829
18-000329,2018-01,01/02/2018 16:25,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2752,MIAMI ST,19, , ,2752,MIAMI,897212.1,1003782
18-000305,2018-01,01/02/2018 16:25,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3934,S GRAND BLVD,16, , ,3934,GRAND,893237.9,1002057
18-000325,2018-01,01/02/2018 17:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5518,TENNESSEE AVE,1, , ,5518,TENNESSEE,891004.1,995966.5
18-000457,2018-01,01/02/2018 17:00,Y, , ,1, , 52322,1,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,4701,S GRAND BLVD,16, ,@ST MARYS HIGH SCHOOL,4701,GRAND,891333.2,998388.1
18-000314,2018-01,01/02/2018 17:05,Y, , ,1, , 36111,5,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,1330,AUBERT AVE,53,DOLLAR TREE, ,1300,AUBERT,888737.2,1029663
18-000388,2018-01,01/02/2018 17:30,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",0,S BROADWAY / UPTON ST,2, , , , ,889930.4,988773.2
18-000315,2018-01,01/02/2018 17:45,Y, , ,1, , 72130,2,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,981,S SKINKER BLVD,44, ,BP GAS STATION, , ,875914.1,1019455
18-000389,2018-01,01/02/2018 18:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4957,CLAXTON AVE,71, , ,4957,CLAXTON,891824.6,1040516
18-000383,2018-01,01/02/2018 18:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S 38TH ST / WALSH ST,3, , ,3761,EILER,890012.2,997824.9
18-001146,2018-01,01/02/2018 18:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5933,HAMILTON TER,78, , ,5933,HAMILTON,881482.7,1032564
18-001144,2018-01,01/02/2018 18:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5929,HAMILTON TER,78, , ,5929,HAMILTON,881482.7,1032564
18-000321,2018-01,01/02/2018 18:15,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / I 64 EASTBOUND,41, , , , ,881185.9,1018744
18-000332,2018-01,01/02/2018 18:25,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4705,PENROSE ST,69, , ,4705,PENROSE,894482.9,1036004
18-003573,2018-01,01/02/2018 18:30,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,930,HOLLY HILLS AVE,80, ,@CARONDELET PARK YMCA, , ,889831.3,993186.7
18-000384,2018-01,01/02/2018 18:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,MINNESOTA AVE / ROBERT AVE,2, , ,7229,MINNESOTA,889627.4,989498.5
18-000326,2018-01,01/02/2018 18:35,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5588,DR MARTIN LUTHER KING DR,78,CROWN MOBIL GAS STATION, ,5719,DR MARTIN LUTHER KING,884276.6,1032771
18-000349,2018-01,01/02/2018 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 20TH ST / MARKET ST,36, , , , ,903317.6,1018382
18-000330,2018-01,01/02/2018 19:18,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3923,KEOKUK ST,16, , , , ,890798.1,1002842
18-000335,2018-01,01/02/2018 20:10,Y, , ,1, , 31211,1,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,3236,ITASKA ST,16, ,ON STREET,1,BROADWAY,893648.9,996970
18-000401,2018-01,01/02/2018 20:30,Y, , ,1, , 52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,1823,MCLARAN AVE,73,MCLARAN MARKETPLACE, ,1823,MCLARAN,891495.4,1050624
18-000375,2018-01,01/02/2018 21:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1000,WASHINGTON AVE,35, , ,1000,WASHINGTON,907483,1018737
18-000408,2018-01,01/02/2018 21:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5540,EMERSON AVE,71, , ,5540,EMERSON,894018.1,1042619
18-000375,2018-01,01/02/2018 21:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1000,WASHINGTON AVE,35, , ,1000,WASHINGTON,907483,1018737
18-000338,2018-01,01/02/2018 21:05,Y, , ,1, , 41016,1,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,6401,MICHIGAN AVE,1, , , , ,891300.7,992096.7
18-000339,2018-01,01/02/2018 21:20,Y, , ,1, , 42011,6,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3800,N EUCLID AVE,69, , ,4920,SAN FRANCISCO,892074.8,1035166
18-000344,2018-01,01/02/2018 21:26,Y, , ,1, , 41021,4,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1700,CLARK AVE,36, ,ON SIDEWALK,300,18TH,904103.5,1016835
18-000340,2018-01,01/02/2018 21:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3700,KOSCIUSKO ST,18, ,APT 103,3700,KOSCIUSKO,900610.6,1002321
18-000353,2018-01,01/02/2018 21:30,Y, , ,1, , 41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,4938,GOODFELLOW BLVD,70,HOT STOP MARKET GRILLE, ,8450,GAST,887588.3,1044019
18-000584,2018-01,01/02/2018 21:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3700,KOSCIUSKO ST,18, , ,3700,KOSCIUSKO,900610.6,1002321
18-000353,2018-01,01/02/2018 21:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4938,GOODFELLOW BLVD,70,HOT STOP MARKET GRILLE, ,8450,GAST,887588.3,1044019
18-000343,2018-01,01/02/2018 22:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / LINDELL BLVD,37, , , , ,896530.1,1021053
18-000405,2018-01,01/02/2018 22:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5500,TENNESSEE AVE,1, , ,5500,TENNESSEE,891104.8,996117.9
18-000644,2018-01,01/02/2018 22:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4214,OLIVE ST,38, , ,4214,OLIVE,892342.3,1023627
18-000350,2018-01,01/02/2018 22:22,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4360,BATES ST,5,ST. MATTHEW CEMETERY, ,4360,BATES,885431.4,999336.9
18-001087,2018-01,01/02/2018 22:25,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2211,MARKET ST,36,PEAR TREE INN GARAGE,@HOTEL- PEAR TREE INN,4949, ,902363.3,1018827
18-000448,2018-01,01/02/2018 22:33,Y, , ,1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,8980,EDNA ST,74, ,IN FRONT OF THE RESIDENCE,8984,EDNA,895590.1,1051623
18-001557,2018-01,01/02/2018 23:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5823,PLYMOUTH AVE,48, ,1ST FLR,5823,PLYMOUTH,881436.2,1030977
18-000378,2018-01,01/02/2018 23:00,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",6209,IDAHO AVE,1, , ,6209,IDAHO,890603,993391.5
18-000351,2018-01,01/02/2018 23:03,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5010,PAGE BLVD,51, , , , ,887974.4,1029112
18-000354,2018-01,01/02/2018 23:20,Y, , ,1, , 51212,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3000,GRAVOIS AVE,30, , ,3000,GRAVOIS,896677.8,1007608
18-001840,2018-01,01/03/2018 00:01,Y, , ,1, , 23000,4,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,2000,HOWARD ST,60, , ,0,UNION 70 CENTER,0,0
18-000358,2018-01,01/03/2018 00:35,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4738,ANDERSON AVE,69, , ,4738,ANDERSON,894425,1036561
18-000360,2018-01,01/03/2018 01:00,Y, , ,1, , 51222,2,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,4061,GRAVOIS AVE,15, ,APT 202,4061,GRAVOIS,890167.1,1003784
18-000515,2018-01,01/03/2018 01:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5000,MAPLE AVE,51, ,BLOCK,5000,MAPLE,888125.9,1028877
18-000368,2018-01,01/03/2018 01:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5345,ST LOUIS AVE,50, , ,5345,ST LOUIS,887846.4,1034783
18-000492,2018-01,01/03/2018 01:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5247,PALM ST,52, , ,5247,PALM,889270,1035913
18-000380,2018-01,01/03/2018 01:30,Y, , ,1, , 41021,3,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1438,KEALTY LN,33, , ,1438,KEALTY,904285,1014042
18-000380,2018-01,01/03/2018 01:30,Y, , ,1, , 41021,3,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1438,KEALTY LN,33, , ,1438,KEALTY,904285,1014042
18-000424,2018-01,01/03/2018 02:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6012,PENNSYLVANIA AVE,1, , ,6012,PENNSYLVANIA,892908.1,992497.6
18-000361,2018-01,01/03/2018 02:40,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 64 WESTBOUND / MARKET ST,36, , , , ,902617.3,1018481
18-000365,2018-01,01/03/2018 03:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES JEWISH HOSPITAL, ,4949, ,887396.8,1020150
18-000409,2018-01,01/03/2018 03:15,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7891,RIO SILVA PL,1, , ,7885,RIO SILVA,886065.6,989710.8
18-000468,2018-01,01/03/2018 03:20,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3300,SPRUCE ST,37,BI-STATE MAIN OFFICE,NORTHWEST PARKING LOT,3300,SPRUCE,897527.6,1018368
